Species;Gear;Station.ID;Replicate.number;Number.at.station;Weight.g;Biomass
Mytilus trossulus;Dredge;14;2;2;0.757591314;1.515182628
Mytilus trossulus;Dredge;14;2;2;0.386233234;0.772466469
Mytilus trossulus;Dredge;14;2;2;0.84060697;1.681213939
Mytilus trossulus;Dredge;14;2;2;0.081184155;0.16236831
Mytilus trossulus;Dredge;14;2;2;3.382932582;6.765865163
Mytilus trossulus;Dredge;14;2;2;0.203316426;0.406632852
Mytilus trossulus;Dredge;14;2;2;1.284526986;2.569053973
Mytilus trossulus;Dredge;14;2;2;5.391421387;10.78284277
Mytilus trossulus;Dredge;14;2;2;3.604475452;7.208950905
Mytilus trossulus;Dredge;14;2;2;1.355228857;2.710457713
Mytilus trossulus;Dredge;14;2;2;0.84060697;1.681213939
Mytilus trossulus;Dredge;14;2;2;0.624248583;1.248497167
Mytilus trossulus;Dredge;14;2;2;0.671335357;1.342670715
Mytilus trossulus;Dredge;14;2;2;0.268576131;0.537152263
Mytilus trossulus;Dredge;14;2;2;0.448826319;0.897652638
Mytilus trossulus;Dredge;15;1;1;0.309965811;0.309965811
Mytilus trossulus;Dredge;15;1;1;0.309965811;0.309965811
Mytilus trossulus;Dredge;15;2;NA;NA;0
Mytilus trossulus;Dredge;16;1;4;0.517103582;2.06841433
Mytilus trossulus;Dredge;16;1;4;0.329162105;1.316648421
Mytilus trossulus;Dredge;16;1;4;0.422651368;1.690605471
Mytilus trossulus;Dredge;16;1;4;0.309965811;1.239863243
Mytilus trossulus;Dredge;16;1;4;0.114071632;0.456286526
Mytilus trossulus;Dredge;16;1;4;0.448826319;1.795305277
Mytilus trossulus;Dredge;16;1;4;0.486946792;1.947787169
Mytilus trossulus;Dredge;16;1;4;0.395193134;1.580772537
Mytilus trossulus;Dredge;16;1;4;0.744899222;2.979596889
Mytilus trossulus;Dredge;16;1;4;0.226378394;0.905513575
Mytilus trossulus;Dredge;16;1;4;0.309965811;1.239863243
Mytilus trossulus;Dredge;16;2;3.333333333;0.203316426;0.67772142
Mytilus trossulus;Dredge;16;2;3.333333333;0.309965811;1.033219369
Mytilus trossulus;Dredge;16;2;3.333333333;0.422651368;1.408837892
Mytilus trossulus;Dredge;16;2;3.333333333;0.244291562;0.814305207
Mytilus trossulus;Dredge;16;2;3.333333333;0.244291562;0.814305207
Mytilus trossulus;Dredge;17;1;NA;NA;0
Mytilus trossulus;Dredge;17;2;1;0.395193134;0.395193134
Mytilus trossulus;Dredge;18;1;NA;NA;0
Mytilus trossulus;Dredge;18;2;NA;NA;0
Mytilus trossulus;Dredge;19;1;NA;NA;0
Mytilus trossulus;Dredge;19;2;4;0.244291562;0.977166248
Saduria entomon;Dredge;1;1;10;0.123055586;1.230555863
Saduria entomon;Dredge;1;1;10;0.718388875;7.183888746
Saduria entomon;Dredge;1;1;10;0.2941979;2.941979002
Saduria entomon;Dredge;1;1;10;0.360846485;3.608464847
Saduria entomon;Dredge;1;1;10;1.023832804;10.23832804
Saduria entomon;Dredge;1;1;10;0.397401267;3.974012667
Saduria entomon;Dredge;1;1;10;0.52061224;5.206122403
Saduria entomon;Dredge;1;1;10;0.32646299;3.264629904
Saduria entomon;Dredge;1;1;10;0.2941979;2.941979002
Saduria entomon;Dredge;1;2;10;0.04196432;0.419643199
Saduria entomon;Dredge;1;2;10;0.033313187;0.333131872
Saduria entomon;Dredge;1;2;10;0.2941979;2.941979002
Saduria entomon;Dredge;1;2;10;0.2941979;2.941979002
Saduria entomon;Dredge;1;2;10;0.05189364;0.518936396
Saduria entomon;Dredge;1;2;10;0.075859599;0.758595985
Saduria entomon;Dredge;2;1;10;0.01431064;0.143106396
Saduria entomon;Dredge;2;1;10;0.397401267;3.974012667
Saduria entomon;Dredge;2;1;10;0.235807807;2.358078071
Saduria entomon;Dredge;2;2;4;0.10573948;0.422957922
Saduria entomon;Dredge;2;2;4;0.397401267;1.589605067
Saduria entomon;Dredge;2;2;4;0.397401267;1.589605067
Saduria entomon;Dredge;2;2;4;0.142037653;0.568150611
Saduria entomon;Dredge;2;2;4;0.090028262;0.360113049
Saduria entomon;Dredge;2;2;4;0.075859599;0.303438394
Saduria entomon;Dredge;2;2;4;0.142037653;0.568150611
Saduria entomon;Dredge;2;2;4;0.52061224;2.082448961
Saduria entomon;Dredge;2;2;4;0.05189364;0.207574559
Saduria entomon;Dredge;2;2;4;0.075859599;0.303438394
Saduria entomon;Dredge;2;2;4;0.075859599;0.303438394
Saduria entomon;Dredge;2;2;4;0.10573948;0.422957922
Saduria entomon;Dredge;2;2;4;0.01956057;0.078242281
Saduria entomon;Dredge;3;1;NA;NA;0
Saduria entomon;Dredge;3;2;4;0.090028262;0.360113049
Saduria entomon;Dredge;11;1;NA;NA;0
Saduria entomon;Dredge;11;2;NA;NA;0
Saduria entomon;Dredge;12;1;10;0.10573948;1.057394804
Saduria entomon;Dredge;12;1;10;0.209573327;2.09573327
Saduria entomon;Dredge;12;1;10;0.665207282;6.652072818
Saduria entomon;Dredge;12;1;10;0.566367977;5.663679765
Saduria entomon;Dredge;12;1;10;0.397401267;3.974012667
Saduria entomon;Dredge;12;1;10;0.397401267;3.974012667
Saduria entomon;Dredge;12;1;10;0.075859599;0.758595985
Saduria entomon;Dredge;12;1;10;0.123055586;1.230555863
Saduria entomon;Dredge;12;1;10;0.123055586;1.230555863
Saduria entomon;Dredge;12;2;10;0.566367977;5.663679765
Saduria entomon;Dredge;12;2;10;0.2941979;2.941979002
Saduria entomon;Dredge;12;2;10;0.162745586;1.627455858
Saduria entomon;Dredge;12;2;10;0.774142938;7.741429384
Saduria entomon;Dredge;12;2;10;0.26399762;2.639976201
Saduria entomon;Dredge;12;2;10;0.123055586;1.230555863
Saduria entomon;Dredge;12;2;10;0.436179545;4.361795451
Saduria entomon;Dredge;12;2;10;0.162745586;1.627455858
Saduria entomon;Dredge;12;2;10;0.10573948;1.057394804
Saduria entomon;Dredge;12;2;10;0.162745586;1.627455858
Saduria entomon;Dredge;12;2;10;0.360846485;3.608464847
Saduria entomon;Dredge;12;2;10;0.10573948;1.057394804
Saduria entomon;Dredge;13;1;10;0.142037653;1.420376527
Saduria entomon;Dredge;13;1;10;0.04196432;0.419643199
Saduria entomon;Dredge;13;1;10;0.142037653;1.420376527
Saduria entomon;Dredge;13;1;10;0.090028262;0.900282622
Saduria entomon;Dredge;13;1;10;0.123055586;1.230555863
Saduria entomon;Dredge;13;1;10;0.05189364;0.518936396
Saduria entomon;Dredge;13;1;10;0.05189364;0.518936396
Saduria entomon;Dredge;13;1;10;2.053779322;20.53779322
Saduria entomon;Dredge;13;1;10;0.075859599;0.758595985
Saduria entomon;Dredge;13;1;10;0.397401267;3.974012667
Saduria entomon;Dredge;13;1;10;0.26399762;2.639976201
Saduria entomon;Dredge;13;2;10;0.162745586;1.627455858
Saduria entomon;Dredge;13;2;10;0.185238207;1.852382073
Saduria entomon;Dredge;13;2;10;0.2941979;2.941979002
Saduria entomon;Dredge;13;2;10;1.240408686;12.40408686
Saduria entomon;Dredge;13;2;10;0.05189364;0.518936396
Saduria entomon;Dredge;13;2;10;0.090028262;0.900282622
Saduria entomon;Dredge;13;2;10;0.123055586;1.230555863
Saduria entomon;Dredge;13;2;10;0.185238207;1.852382073
Saduria entomon;Dredge;13;2;10;0.26399762;2.639976201
Saduria entomon;Dredge;13;2;10;1.165333931;11.65333931
Saduria entomon;Dredge;14;1;4;0.360846485;1.443385939
Saduria entomon;Dredge;14;1;4;0.397401267;1.589605067
Saduria entomon;Dredge;14;1;4;0.52061224;2.082448961
Saduria entomon;Dredge;14;1;4;0.10573948;0.422957922
Saduria entomon;Dredge;14;2;2;1.165333931;2.330667862
Saduria entomon;Dredge;14;2;2;0.123055586;0.246111173
Saduria entomon;Dredge;14;2;2;0.436179545;0.87235909
Saduria entomon;Dredge;14;2;2;0.397401267;0.794802533
Saduria entomon;Dredge;14;2;2;0.235807807;0.471615614
Saduria entomon;Dredge;14;2;2;0.397401267;0.794802533
Saduria entomon;Dredge;14;2;2;0.209573327;0.419146654
Saduria entomon;Dredge;14;2;2;0.2941979;0.5883958
Saduria entomon;Dredge;14;2;2;0.235807807;0.471615614
Saduria entomon;Dredge;14;2;2;0.360846485;0.721692969
Saduria entomon;Dredge;14;2;2;0.10573948;0.211478961
Saduria entomon;Dredge;14;2;2;0.52061224;1.041224481
Saduria entomon;Dredge;14;2;2;0.436179545;0.87235909
Saduria entomon;Dredge;14;2;2;0.2941979;0.5883958
Saduria entomon;Dredge;15;1;1;0.063169789;0.063169789
Saduria entomon;Dredge;15;1;1;0.075859599;0.075859599
Saduria entomon;Dredge;15;1;1;0.090028262;0.090028262
Saduria entomon;Dredge;15;1;1;0.025869581;0.025869581
Saduria entomon;Dredge;15;1;1;0.063169789;0.063169789
Saduria entomon;Dredge;15;1;1;0.075859599;0.075859599
Saduria entomon;Dredge;15;1;1;0.075859599;0.075859599
Saduria entomon;Dredge;15;1;1;0.360846485;0.360846485
Saduria entomon;Dredge;15;1;1;0.10573948;0.10573948
Saduria entomon;Dredge;15;1;1;0.566367977;0.566367977
Saduria entomon;Dredge;15;1;1;0.957315519;0.957315519
Saduria entomon;Dredge;15;1;1;0.063169789;0.063169789
Saduria entomon;Dredge;15;1;1;0.477232885;0.477232885
Saduria entomon;Dredge;15;1;1;0.142037653;0.142037653
Saduria entomon;Dredge;15;1;1;0.185238207;0.185238207
Saduria entomon;Dredge;15;1;1;0.32646299;0.32646299
Saduria entomon;Dredge;15;1;1;0.063169789;0.063169789
Saduria entomon;Dredge;15;1;1;0.436179545;0.436179545
Saduria entomon;Dredge;15;1;1;0.209573327;0.209573327
Saduria entomon;Dredge;15;1;1;0.162745586;0.162745586
Saduria entomon;Dredge;15;1;1;0.075859599;0.075859599
Saduria entomon;Dredge;15;1;1;0.185238207;0.185238207
Saduria entomon;Dredge;15;1;1;0.063169789;0.063169789
Saduria entomon;Dredge;15;2;1;0.075859599;0.075859599
Saduria entomon;Dredge;15;2;1;0.397401267;0.397401267
Saduria entomon;Dredge;15;2;1;0.235807807;0.235807807
Saduria entomon;Dredge;15;2;1;0.566367977;0.566367977
Saduria entomon;Dredge;15;2;1;0.718388875;0.718388875
Saduria entomon;Dredge;15;2;1;0.090028262;0.090028262
Saduria entomon;Dredge;15;2;1;0.32646299;0.32646299
Saduria entomon;Dredge;15;2;1;0.436179545;0.436179545
Saduria entomon;Dredge;15;2;1;0.957315519;0.957315519
Saduria entomon;Dredge;15;2;1;0.397401267;0.397401267
Saduria entomon;Dredge;15;2;1;0.162745586;0.162745586
Saduria entomon;Dredge;16;1;NA;NA;0
Saduria entomon;Dredge;16;2;NA;NA;0
Saduria entomon;Dredge;17;1;NA;NA;0
Saduria entomon;Dredge;17;2;NA;NA;0
Saduria entomon;Dredge;18;1;NA;NA;0
Saduria entomon;Dredge;18;2;NA;NA;0
Saduria entomon;Dredge;19;1;NA;NA;0
Saduria entomon;Dredge;19;2;NA;NA;0
None;Dredge;4;1;NA;NA;0
None;Dredge;4;2;NA;NA;0
None;Dredge;5;1;NA;NA;0
None;Dredge;5;2;NA;NA;0
None;Dredge;6;1;NA;NA;0
None;Dredge;6;2;NA;NA;0
None;Dredge;7;1;NA;NA;0
None;Dredge;7;2;NA;NA;0
None;Dredge;8;1;NA;NA;0
None;Dredge;8;2;NA;NA;0
None;Dredge;9;1;NA;NA;0
None;Dredge;9;2;NA;NA;0
None;Dredge;10;1;NA;NA;0
None;Dredge;10;2;NA;NA;0
